Úroveň 1,Úroveň 2,Úroveň 3,Název (ČJ),Vysvětlení (ČJ),Příklady (ČJ),Term (EN),Explanation (EN),,,,,,,,,,
,,RUA,Plot,objekt omezující přístup pomocí horizontální bariéry s vertikálním rozsahem,"zeď, plot, plaňky, hrazení, oplocení proti zvěři",Fence,access restricting object by a horizontal elongated barrier with a vertical extent,,,,,,,,,,plot
,,RUB,Pohyblivá bariéra,objekt omezující přístup pomocí horizontální závory,závora,Movable barrier,access restriction object by a movable horizontal bar,,,,,,,,,,pohyblivá bariéra
,,RUC,Turniket,objekt omezující přístup pomocí rotující zábrany ,"turniket, otočné dveře",Turnstile,access restricting object by a rotational barrier,,,,,,,,,,turniket
,,RUD,Zahrazovací sloupek,objekt omezující přístup pomocí bariéry s omezeným horizontální a vertikální rozsahem,zahrazovací sloupek,Bollard,access restricting object by a barrier with limited horizontal and vertical extent,,,,,,,,,,zahrazovací sloupek
,,RUE,Pevný zátaras,objekt omezující přístup pomocí tvarování jízdní dráhy,"rošt, zábrana průchodu, bariéry proti krysám",Rodent barrier,access restricting object by shaping a path,,,,,,,,,,pevný zátaras
,,RUF,Síťový zátaras,objekt omezující přístup pomocí sítě,"sítě proti ptákům, sítě proti okusu, pletivo, mříže",Bird mesh,access restricting object by a mesh,,,,,,,,,,síťový zátaras
S??,,,Objekt pro lidskou interakci,objekt detekující lidské konání a poskytující adekvátní odpověď,,Human interacting object,object for detecting a human action and providing an appropriate response,,,,,,,,,,Objekt pro lidskou interakci
,SF?,,Zařízení pro ovládání pomocí obličeje,objekt pro lidskou interakci pomocí obličeje,,Face interaction object,human interaction object by facial interaction,,,,,,,,,,Zařízení pro ovládání pomocí obličeje
,,SFA,Detektor sítnice,zařízení pro ovládání pomocí obličeje zjišťující aktivitu obličeje,detektor sítnice,Eye focus reader,face interaction device by sensing of facial activity ,,,,,,,,,,detektor sítnice
,,SFB,Detektor obličeje,zařízení pro ovládání pomocí obličeje pomocí rozpoznání obličeje,detektor obličeje,Face recognition device,face interaction device by face recognition,,,,,,,,,,detektor obličeje
,SG?,,Zařízení pro ovládání pomocí ruky,objekt pro lidskou interakci rukou,,Hand interaction device,human interacting object to a hand action,,,,,,,,,,Zařízení pro ovládání pomocí ruky
,,SGA,Otočné zařízení,zařízení pro ovládání pomocí ruky otáčením,"dveřní koule, otočný zámek, kulová okení klika",Turn handle,hand interaction device by turning,,,,,,,,,,otočné zařízení
,,SGB,Úchytové zařízení,zařízení pro ovládání pomocí ruky uchopením,"táhlo, madlo, rukojeť",Grip handle,hand interaction device by gripping,,,,,,,,,,úchytové zařízení
,,SGC,Tlačné zařízení,zařízení pro ovládání pomocí ruky zatlačením,nouzový vypínač,Push handle,hand interaction device by pushing,,,,,,,,,,tlačné zařízení
,,SGD,Klika,zařízení pro ovládání pomocí ruky klikou,"klika, výhybkový přestavník",Lever handle,hand interaction device by lever,,,,,,,,,,klika
,,SGE,Tažné zařízení,zařízení pro ovládání pomocí ruky tažením,tažné lanko,Pull handle,hand interaction device by pulling,,,,,,,,,,tažné zařízení
,,SGF,Klíč,zařízení pro ovládání pomocí ruky otočením správného zámku nebo zámkového mechanismu,klíč,Key,hand interaction device to turn a matching locking cylinder or locking mechanism,,,,,,,,,,klíč
,SH?,,Zařízení pro ovládání pomocí nohy,objekt pro lidskou interakci pro pohyb nohy,,Foot interaction device,human interaction object to a foot position,,,,,,,,,,Zařízení pro ovládání pomocí nohy
,,SHA,Pedál,zařízení pro ovládání pomocí nohy sešlápnutím,"pedál, nášlapný alarm",Pedal switch,foot interaction device by pressing by the foot,,,,,,,,,,pedál
,SJ?,,Zařízení pro ovládání pomocí prstu,objekt pro lidskou interakci pro pohyb prstů,,Finger interaction device,human interacting object by finger operation,,,,,,,,,,Zařízení pro ovládání pomocí prstu
,,SJA,Páčkový vypínač,zařízení pro ovládání pomocí prstu s použitím páky,páčkové zařízení,Flip switch,finger interaction device by lever operation,,,,,,,,,,páčkový vypínač
,,SJB,Tlačítko,zařízení pro ovládání pomocí prstu stlačením,"tlačítko alarmu, tlačítko uzavření požárních dveří, klávesnice",Pushbutton,finger interaction device by pressing,,,,,,,,,,tlačítko
,,SJC,Dotykový vypínač,zařízení pro ovládání pomocí prstu dotykem,"ukazovací zařízení, touchpad, trackpad",Touch actuator,finger interaction device by a touching,,,,,,,,,,dotykový vypínač
,,SJD,Otočný vypínač,zařízení pro ovládání pomocí prstu otočením,otočný vypínač,Turning wheel,finger interaction device by advancing/reversing a wheel,,,,,,,,,,otočný vypínač
,SK?,,Zařízení ovládané pohybem,objekt pro lidskou interakci pomocí pohybu nebo pozice,,Movement interaction device ,manual interacting object by its movement or positioning,,,,,,,,,,Zařízení ovládané pohybem
,,SKA,Joystick,zařízení ovládané pohybem pomocí omezených pozičních a volitelných operací,"joystick, válečková myš",Joystick,movement interaction device by restricted positioning and selecting operations,,,,,,,,,,joystick
,,SKB,Myš,zařízení ovládané pohybem pomocí omezených pozičních a volitelných operací,"myš, světelné ukazovátko",Mouse,movement interaction device  by unrestricted positioning and selecting operations,,,,,,,,,,myš
,SZ?,,Víceúčelové ovládací zařízení,objekt pro lidskou interakci pomocí několika interaktivních metod,,Multi-interaction device,human interaction object with multiple kinds of interacting means,,,,,,,,,,Víceúčelové ovládací zařízení
,,SZA,Ovládací panel,víceúčelové ovládací zařízení pro manuální metody,"servisní panel, ovládací panel, řídící panel",Operating panel,multi-interactinog device involving manual means,,,,,,,,,,ovládací panel
T??,,,Objekty pro transformaci,objekt pro transformaci,,Transforming object,object for transforming,,,,,,,,,,Objekty pro transformaci
,TA?,,Objekt transformující elektrickou energii,objekt pro transformaci elektrické energie beze změny mezi stejnosměrným a střídavým proudem,,Electric energy transforming object,transforming object of electric energy while retaining AC or DC,,,,,,,,,,Objekt transformující elektrickou energii
,,TAA,Transformátor,objekt transformující elektrickou energii ze střídavého na střídavý proud beze změny frekvence,"olejový transformátor, oddělovací transformátor, Teslův transformátor, distribuční transformátor, napájecí transformátor",Transformer,electric energy transforming object from AC to AC without change of the frequency,,,,,,,,,,transformátor
,,TAB,Měnič stejnosměrného proudu,objekt transformující elektrickou energii ze stejnosměrného na stejnosměrný proud,měnič stejnosměrného proudu,DC/DC converter,electric energy transforming object from DC to DC,,,,,,,,,,měnič stejnosměrného proudu
,,TAC,Frekvenční měnič,objekt transformující elektrickou energii ze střídavého na střídavý proud se změnou frekvence,frekvenční měnič,Frequency converter,electric energy transforming object from AC to AC while changing the frequency,,,,,,,,,,frekvenční měnič
,,TAD,Fázový měnič,objekt transformující elektrickou energii ze střídavého na střídavý proud se změnou úhlu mezi napětím a silou proudu,fázový měnič,Phase shifter,electric energy transforming object from AC to AC while shifting the angle between voltages and currents,,,,,,,,,,fázový měnič
,TB?,,Objekt konvertující elektrickou energii,objekt pro transformaci elektrické energie mezi stejnosměrným a střídavým proudem,,Electric energy converting object,transforming object of electric energy changing between AC and DC,,,,,,,,,,Objekt konvertující elektrickou energii
,,TBA,Usměrňovač,objekt konvertující elektrickou energii ze střídavého na stejnosměrný proud,usměrňovač,Rectifier,electric energy converting object converting from AC to DC,,,,,,,,,,usměrňovač
,,TBB,Střídač,objekt konvertující elektrickou energii ze stejnosměrného na střídavý proud,střídač,Inverter,electric energy converting object converting from DC to AC,,,,,,,,,,střídač
,,TBC,Obousměrný převodník,objekt konvertující elektrickou energii ze střídavého na stejnosměrný proud nebo ze stejnosměrného na střídavý proud,obousměrný převodník,Bidirectional converter,electric energy converting object converting from AC to DC or DC to AC,,,,,,,,,,obousměrný převodník
,TC?,,Univerzální zdroj napájení,objekt pro transformaci elektrické energie ze stejnosměrného a střídavého proudu na stejnosměrný nebo střídavý proud,,Universal power supply,transforming object of electric energy from AC and DC to AC or DC,,,,,,,,,,univerzální zdroj napájení
,,TCA,Univerzální napájení pro střídavý proud,univerzální zdroj napájení pro střídavý proud,"zdroj napájení, síťový zdroj napájení",Universal AC power supply,universal power supply providing AC,,,,,,,,,,univerzální napájení pro střídavý proud
,,TCB,Univerzální napájení pro stejnosměrný proud,univerzální zdroj napájení pro stejnosměrný proud,"nabíječka, síťový zdroj napájení",Universal DC power supply,universal power supply providing DC,,,,,,,,,,univerzální napájení pro stejnosměrný proud
,TF?,,Objekty konvertující signál,objekt pro transformaci signálu,,Signal converting object,transforming object of signal,,,,,,,,,,Objekty konvertující signál
,,TFA,Zesilovač,"objekt konvertující signál, který ponechává formu signálu",zesilovač,Amplifier,signal converting object maintaining the signal form,,,,,,,,,,zesilovač
,,TFB,Anténa,objekt konvertující signál mezi vedenou a bezdrátovou formou přenosu,"pevná anténa, parabolická anténa, balíza",Signal antenna,signal converting object between a wired and wireless form,,,,,,,,,,anténa
,,TFC,Převodník,objekt konvertující signál mezi vedenými formami,"dekodér, modem, dsp, baluny",Signal converter,signal converting object between wired forms,,,,,,,,,,převodník
,,TFD,Optický přijímač / vysílač,objekt konvertující signál mezi elektrickou a optickou formou,média konvertor,Optical receiver/transmiter,matter reshaping object by rolling or spinning,,,,,,,,,,optický přijímač / vysílač
,,TFF,Telefon,objekt konvertující signál mezi zvukovými vlnami a elektrickým signálem,"telefon, výtahový telefon, nouzový telefon, mobilní telefon, radiový přijímač, radiový vysílač, interní telefon",Telephone,signal converting object between acoustic waves and electrical signals,,,,,,,,,,telefon
,TL?,,Objekt mechanické transformace energie,objekt pro transformaci mechanické energie,,Mechanical energy transforming object,transforming object of mechanical energy,,,,,,,,,,Objekt mechanické transformace energie
,,TLA,Převod,objekt mechanické transformace energie rychlosti,"výhybka, převodovka",Gear,mechanical energy transforming object modifying velocity,,,,,,,,,,Převod
,,TLB,Měnič točivého momentu,objekt mechanické transformace energie točivého momentu,měnič točivého momentu,Torque converter,mechanical energy transforming object modifying torque,,,,,,,,,,měnič točivého momentu
,,TLC,Páka,objekt mechanické transformace energie síly,páka,Lever,mechanical energy transforming object modifying force,,,,,,,,,,páka
,TM?,,Objekt ubírající hmotu,objekt pro transformaci tvaru pomocí redukce hmoty,,Mass reduction object,transforming object of matter by mass reduction,,,,,,,,,,Objekt ubírající hmotu
,,TMA,Mechanický ubírací objekt,objekt ubírající hmotu mechanicky,"vrtačka, hoblovačka, fréza, pila, úhlová bruska, děrovačka, bruska",Drilling machine,mass reduction object by a mechanical process,,,,,,,,,,vrtačka
,,TMB,Tepelná řezačka,objekt ubírající hmotu termickým procesem,autogen,Thermal cutter,mass reduction object by a thermal process,,,,,,,,,,tepelná řezačka
,,TMC,Leptací stroje,objekt ubírající hmotu chemickým procesem,leptací stroj,Etching machine,mass reduction object by a chemical process,,,,,,,,,,leptací stroje
,TP?,,Objekt pro přetvoření materiálu,objekt pro transformaci tvaru pomocí přetvoření,,Matter reshaping object,transforming object of matter by shape reforming,,,,,,,,,,Objekt pro přetvoření materiálu
,,TPA,Kovací stroj,objekt pro přetvoření materiálu kováním,kovací stroj,Forging machine,matter reshaping object by forging,,,,,,,,,,kovací stroj
,,TPB,Vytlačovací stroj,objekt pro přetvoření materiálu vytlačováním,vytlačovací stroj,Extruder,matter reshaping object by extruding,,,,,,,,,,vytlačovací stroj
,,TPC,Napínací stroj,objekt pro přetvoření materiálu natahováním,napínač drátu,Wire drawing machine,matter reshaping object by drawing,,,,,,,,,,napínací stroj
